Time,pH,Temperature
11:14:23,8,28.112559370663526
11:14:24,6,30.251015860518542
11:14:26,9,29.161784057479217
11:14:27,7,30.952125744504226
11:14:28,8,29.814115660837547
11:14:30,7,29.618789344356415
11:14:31,7,30.64234788980575
11:14:32,8,30.257918882420388
11:14:34,8,29.950120772663077
11:14:35,6,29.8770895061827
11:14:36,6,30.690612447850746
11:14:38,7,28.296808854005192
11:14:39,8,28.655118560511184
11:14:40,9,30.127459202920257
11:14:42,7,29.714818033250687
11:14:43,8,30.294397012399997
11:14:45,7,29.970378509213305
11:14:46,7,30.268536404204383
11:14:47,8,29.144526236205962
11:14:49,6,29.433788504196198
11:14:50,8,28.962619814305224
11:14:51,7,29.83557684151598
11:14:53,7,30.801296627236923
11:14:54,7,29.269021144248754
11:14:55,8,30.005490277969123
11:14:57,9,28.331565595091945
11:14:58,7,29.363131829217043
11:15:00,7,28.8404867975494
11:15:01,8,28.370751305804774
11:15:02,8,29.731995517912242
11:15:04,9,29.875510268328725
11:15:05,7,29.56023288075653
11:15:06,6,30.932913222485567
11:15:08,8,29.736112306884802
11:15:09,9,28.683373113488642
11:15:11,8,30.638536943071095
11:15:12,8,28.461442610393135
11:15:13,6,29.484287069178166
11:15:15,6,30.281409974823745
11:15:16,8,28.085103608528122
11:15:17,9,29.30260715388626
11:15:19,8,30.194597950156933
11:15:20,8,28.09025692651652
11:15:22,9,28.18612283669896
11:15:23,6,30.923732477472985
11:15:24,8,30.690801741949745
11:15:26,9,28.37799928752748
11:15:27,8,29.71998540659358
11:15:28,7,28.430430352004226
11:15:30,9,28.938097878593315
11:15:31,6,29.513683362908107
11:15:32,7,30.170171411548292
11:15:34,6,28.43562848509399
11:15:35,6,29.51192853964982
11:15:37,7,30.46478841588095
11:15:38,9,30.96488243951891
11:15:39,6,30.909793099593667
11:15:41,7,29.533813642742714
11:15:42,6,28.699709292913916
11:15:43,6,30.7382986353124
11:15:45,8,28.14895800884062
11:15:46,8,28.20930817945752
11:15:48,8,30.6852240502071
11:15:49,6,29.002801477525125
11:15:50,8,29.231885931746795
11:17:25,8,29.998315973103892
11:17:26,8,30.256449505099525
11:17:28,6,29.39863569830608
11:17:29,7,29.79985497488808
11:17:30,9,30.893512360692895
11:17:32,6,29.026057578246103
11:17:33,6,28.110706697617033
11:17:34,7,29.452112380738786
11:17:36,6,30.281846532716784
11:17:37,9,30.198783857711295
11:17:38,9,30.432248926895603
11:17:40,6,30.87148225395735
11:17:41,8,29.8494192082621
11:17:43,8,28.27611548048299
11:17:44,8,30.011349118237522
11:17:45,7,28.76517821765241
11:17:47,9,28.13741910237436
11:17:48,9,29.369946108850808
11:17:49,6,29.901755952705983
11:17:51,8,28.807470678396943
11:17:52,9,28.997191385667442
11:17:54,7,28.728228940294414
11:17:55,6,30.651846593613154
11:17:56,9,28.468405651302024
