Time,pH,Temperature
11:14:36,7,29.326372474189203
11:14:38,6,30.059424087280533
11:14:39,9,30.032491404533044
11:14:40,6,30.274774955318406
11:14:42,7,28.517597885169604
11:14:43,6,29.947573631059086
11:14:45,8,28.518868399888724
11:14:46,6,30.86753070683658
11:14:47,6,30.1674480856366
11:14:49,8,30.22667729310111
11:14:50,6,30.812444503761963
11:14:51,6,28.882374245881056
11:14:53,8,30.072108383495138
11:14:54,8,28.02957470926969
11:14:55,9,30.656294269076064
11:14:57,6,28.601816499872697
11:14:58,8,30.948622660994218
11:15:00,9,29.126345586288
11:15:01,7,28.087223305956044
11:15:02,7,29.750516938355933
11:15:04,7,30.19665727578175
11:15:05,6,28.674660354198288
11:15:06,8,29.45261128556329
11:15:08,8,29.53323439295489
11:15:09,7,28.217897274244752
11:15:11,8,28.286486454440638
11:15:12,8,29.203445706956362
11:15:13,7,30.29384793257816
11:15:15,8,30.9264030237049
11:15:16,8,30.18443002134918
11:15:17,7,29.447840331850873
11:15:19,6,30.40302573194366
11:15:20,6,29.700638458906116
11:15:22,7,28.92971775670521
11:15:23,7,30.585082309949897
11:15:24,7,30.20378106156521
11:15:26,8,29.337441764985254
11:15:27,9,30.71849720597606
11:15:28,9,30.02504820026671
11:15:30,9,29.465992784579495
11:15:31,7,28.548698324665455
11:15:32,8,28.60571913114677
11:15:34,6,29.628217159510477
11:15:35,7,29.533705473930578
11:15:37,8,28.92659608101036
11:15:38,6,30.11938397471521
11:15:39,8,29.82607845535534
11:15:41,6,29.59068748858765
11:15:42,6,30.619885839222256
11:15:43,6,29.613100229373416
11:15:45,7,30.561156709353025
11:15:46,7,30.23522295538586
11:15:48,7,28.103961585816098
11:15:49,7,29.40767991665188
11:15:50,9,28.599268388306346
11:17:25,6,30.17753544193931
11:17:26,9,29.379475182740336
11:17:28,8,29.424634480470367
11:17:29,7,30.73069359772056
11:17:30,7,28.247013016326456
11:17:32,9,28.388648848580296
11:17:33,9,28.351277208975493
11:17:34,8,28.50701639822752
11:17:36,6,29.050353839394415
11:17:37,6,29.016383385511254
11:17:38,6,30.649665779286227
11:17:40,6,29.940939225749773
11:17:41,7,29.7927627047092
11:17:43,6,28.3995991087046
11:17:44,8,28.675266210652286
11:17:45,7,29.20625937547348
11:17:47,6,29.369061432506783
11:17:48,8,28.11553788254297
11:17:49,7,28.90791941384647
11:17:51,9,29.739154470849282
11:17:52,6,29.515698419787153
11:17:54,6,28.399875528323506
11:17:55,8,29.274598833339866
11:17:56,9,29.585165156873067
11:17:58,9,30.04379648826858
11:17:59,9,29.503434155100127
