Time,pH,Temperature
11:12:45,8,28.818417439323085
11:12:46,8,30.624119987691195
11:12:47,7,30.614849741802107
11:12:48,9,28.218966107946866
11:12:50,6,30.96356214434198
11:12:51,8,28.305051786865224
11:12:52,8,28.11141755033019
11:12:54,6,30.230468546707357
11:12:55,8,30.895623680576556
11:12:56,9,28.976549258486695
11:12:57,6,29.387597910763333
11:12:59,6,29.813691798142386
11:13:00,9,28.61953414707126
11:13:01,8,28.421780302983944
11:13:03,8,30.88004707902148
11:13:04,9,28.2912815762493
11:13:05,7,30.368566245270227
11:13:07,8,30.23244611540514
11:13:08,8,28.714745543130842
11:13:09,9,29.41955971575662
11:13:11,7,29.8415970723277
11:13:12,7,30.546998136808913
11:13:13,8,28.017815699026116
11:13:15,8,30.298599951415998
11:13:16,6,30.10590316605306
11:13:17,6,28.913938475901144
11:13:19,9,28.242788397449303
11:13:20,9,29.107846813952648
11:13:21,7,28.827397043455118
11:13:22,9,29.92171097762899
11:13:24,7,30.323495786101706
11:13:25,7,30.32687047708149
11:13:26,8,29.303747690763085
11:13:28,8,28.42330281926126
11:13:29,7,30.97812227141206
11:13:30,7,30.89608624183446
11:13:32,6,29.788176934218455
11:13:33,7,29.641109151105745
11:13:34,8,29.122628530141778
11:13:36,6,28.0887693469496
11:13:37,9,30.324057563627854
11:13:38,8,30.91573700393093
11:13:40,8,30.78490736841603
11:13:41,7,28.856205487545907
11:13:42,9,30.936013062053764
11:13:43,8,28.578493040402194
11:13:45,9,28.016630201363938
11:13:46,9,28.066140333930104
11:13:47,9,28.872613565462558
11:13:49,6,29.988377882449196
11:13:50,6,28.940307609431198
11:13:51,6,28.771083739357298
11:13:53,9,28.661212397954174
11:13:54,9,30.620225701379393
11:13:55,7,28.0509305969313
11:13:57,7,28.369891407351886
11:13:58,7,30.38188992431158
11:13:59,8,29.247169043254885
11:14:01,6,28.160756051885457
11:14:02,7,28.729615034439234
11:14:03,8,30.09002381728238
11:14:05,6,28.723864800468256
11:14:06,6,29.317167146766394
11:14:07,9,29.6904001050579
11:14:08,9,29.143232249823573
11:14:10,9,30.42085501709741
11:14:11,8,29.668048258148442
11:14:12,6,28.611554366960355
11:14:14,6,30.134044444976354
11:14:15,6,30.117223243586423
11:14:16,9,30.286567834881986
11:14:18,7,29.97413853034581
11:14:19,7,28.443498980621154
11:14:20,8,28.403064624675814
11:14:22,8,29.322066230887955
11:14:23,9,28.678010622023002
11:14:24,7,29.201527890175363
11:14:26,9,30.521868719463054
11:14:27,9,30.075848187199206
11:14:28,7,30.044660794780977
11:14:30,9,28.955210313013836
11:14:31,7,30.918810402454525
11:14:32,8,29.176336147993634
11:14:34,6,30.074028676845902
11:14:35,8,30.839790155552766
11:14:36,8,28.18549765382119
11:14:38,6,28.680712470600547
11:14:39,7,30.272040267888052
11:14:40,7,30.896634374567746
11:14:42,6,30.67982159819292
11:14:43,9,29.859903051805624
11:14:45,6,30.003075895168774
11:14:46,6,30.392202969053677
11:14:47,9,30.473112040303516
11:14:49,6,29.4666882530722
11:14:50,8,29.986403515750954
11:14:51,6,30.916995963988484
11:14:53,6,30.203436157371748
11:14:54,8,28.612361220308102
11:14:55,8,30.192432989955194
11:14:57,8,29.260620297407307
11:14:58,8,28.21281818900953
11:15:00,9,29.079020606936112
11:15:01,7,29.476611015650693
11:15:02,8,29.387623703659965
11:15:04,6,28.76335966311251
11:15:05,9,28.095206003930628
11:15:06,7,30.852358143192536
11:15:08,9,30.913162418971545
11:15:09,7,30.6763671835255
11:15:11,9,29.566652154532925
11:15:12,9,28.02432846905176
11:15:13,9,30.159917625872538
11:15:15,9,30.37674947396203
11:15:16,8,29.274953196020725
11:15:17,6,28.95089697989678
11:15:19,6,30.043476709062958
11:15:20,9,30.57345989492376
11:15:22,8,29.961840946491975
11:15:23,7,29.140260588831122
11:15:24,8,29.492026824159563
11:15:26,6,30.15981845967958
11:15:27,6,30.728561518769702
11:15:28,6,29.118247651385513
11:15:30,6,28.858815995879283
11:15:31,8,28.752848694240182
11:15:32,8,30.90294571549628
11:15:34,6,28.319928080973543
11:15:35,6,29.115422189696318
11:15:37,9,30.19470015214889
11:15:38,9,29.139166988220552
11:15:39,7,29.566817709627145
11:15:41,6,30.18511380222259
11:15:42,9,28.983637743508766
11:15:43,9,29.135263624648484
11:15:45,9,30.25211695026087
11:15:46,6,28.012868977534666
11:15:48,7,28.287534928551864
11:15:49,9,29.125578516327508
11:15:50,8,28.94879974735502
11:17:25,6,29.724780608175482
11:17:26,7,30.08246843613325
11:17:28,7,28.032648313900705
11:17:29,7,30.746618121096283
11:17:30,8,28.228671356957825
11:17:32,6,29.152098634072974
11:17:33,7,29.0519630326258
11:17:34,9,28.654919383387107
11:17:36,7,28.4532484161192
11:17:37,6,29.775280305221706
11:17:38,8,29.54947131617677
11:17:40,8,30.26772952980001
11:17:41,7,30.030626267284674
11:17:43,7,29.844215501597787
11:17:44,6,30.43728504221829
11:17:45,9,28.91404522390745
11:17:47,9,28.73913483309333
11:17:48,8,29.728637192491405
11:17:49,7,30.632409569315424
11:17:51,6,30.358126029339907
11:17:52,9,29.131918680727413
11:17:54,6,28.116787293691598
11:17:55,6,28.13604033191987
11:17:56,9,30.471579401575347
11:17:58,8,30.395463313888303
11:17:59,6,29.414878269769883
11:18:00,8,29.663224102245195
