Time,pH,Temperature
08:58:04,6,30.274954748039335
08:58:05,9,30.212391637792592
08:58:06,7,28.224349101709365
08:58:07,7,29.372581990760263
08:58:08,6,28.12472481352046
08:58:09,8,29.784781112109467
08:58:10,6,30.665983265865567
08:58:12,6,29.46598032565918
08:58:13,7,28.96720165130478
08:58:14,8,30.25269877933251
08:58:15,9,29.608771523724226
08:58:16,9,28.804841150550956
08:58:17,6,29.64128011715084
08:58:19,8,29.47477643992213
08:58:20,9,29.981060747112867
08:58:21,9,29.520537076256844
08:58:22,8,30.137401169648143
08:58:23,8,28.762539547452857
08:58:24,9,28.073545987332025
08:58:25,7,30.489501782151358
08:58:27,8,28.176621634910592
08:58:28,7,29.09048367531367
08:58:29,9,30.562856074806504
08:58:30,8,28.007577267860388
08:58:31,7,29.81944510820447
08:58:32,7,29.511136744013015
08:58:33,9,28.889952567558552
08:58:35,7,29.870184606782196
08:58:36,6,29.02348520292469
08:58:37,9,28.273504056681627
08:58:38,8,29.501676385620435
08:58:39,7,29.54600461514283
08:58:41,7,30.015933654913074
08:58:42,9,28.961836781979592
