Time,pH,Temperature
08:58:04,7,29.520598446108632
08:58:05,6,30.2781029857957
08:58:06,6,28.464513304500155
08:58:07,6,30.474286189772137
08:58:08,9,28.997222681001922
08:58:09,7,28.610278589886203
08:58:10,9,30.130096312672183
08:58:12,8,29.76545996429919
08:58:13,8,29.928626766808083
08:58:14,6,30.605381616737304
08:58:15,7,28.539270388139347
08:58:16,6,29.111088449415696
08:58:17,9,30.00099047480569
08:58:19,7,28.469150537709847
08:58:20,7,29.879967962083953
08:58:21,8,29.80999872357909
08:58:22,6,28.56584819989708
08:58:23,7,28.78298790329104
08:58:24,7,29.807752751425333
08:58:25,7,30.834231579940408
08:58:27,9,28.09979081963587
08:58:28,7,29.6975459557378
08:58:29,8,29.39183616725546
08:58:30,8,29.253684313235663
08:58:31,7,28.10090821392139
08:58:32,8,28.38500512133679
08:58:33,8,29.753603719602868
08:58:35,8,30.428739529854273
08:58:36,7,29.315942334875032
08:58:37,8,30.735470919648634
08:58:38,8,29.771273264064238
08:58:39,6,28.067798738544276
08:58:41,6,30.609384077886848
08:58:42,7,29.709347002762428
09:02:59,6,29.335504261253128
09:03:00,8,29.480872495157534
09:03:02,7,29.460419756934073
09:03:03,6,29.39642585652524
09:03:04,8,29.831674854052665
09:03:05,6,28.09768885227001
09:03:06,8,29.325354059730042
09:03:07,7,29.356220981229004
09:03:09,7,30.267514476486667
09:03:10,9,28.65700353731573
09:03:11,7,28.03696320675297
09:03:12,8,30.898246220281415
09:03:13,6,30.45651402337512
09:03:14,8,30.087380396930733
09:03:16,8,30.996494365335167
09:03:17,6,30.616828313098722
09:03:18,9,30.690956329283487
09:04:33,8,28.4204129954067
09:04:34,8,30.041148803299066
09:04:35,9,29.96638981004947
09:04:36,9,28.891477715310515
09:04:38,6,28.772800620008248
09:04:39,6,28.395429282670293
09:04:40,6,29.8246004853247
09:04:41,6,28.634968043823534
09:04:42,6,29.44470376922159
09:04:43,9,28.360924914797337
09:04:45,7,28.836930587838523
09:04:46,6,29.680494515747924
09:04:47,8,29.067531732144534
09:25:14,9,28.728144492358034
09:25:15,9,30.174289894984458
09:25:16,9,28.586956264928112
09:25:17,7,30.870029323953762
09:25:18,6,30.06495571696388
09:25:19,7,28.28522207762917
09:25:21,9,29.89551704298495
09:25:22,8,29.87678406517925
09:25:23,7,29.09821251146514
09:25:24,7,29.310788330197536
09:25:25,7,29.009968079940716
09:25:26,6,28.63068873984844
09:25:28,9,28.92575283763154
09:25:29,7,28.249510270939275
09:25:30,9,29.430342661049938
09:25:31,6,30.327447658893114
09:25:32,9,28.07050668681995
09:25:33,6,28.006945610041182
09:25:34,9,29.9731967316356
09:25:36,9,29.670186741922436
09:25:37,7,28.476065217104907
09:25:38,8,29.07568565806565
09:25:45,7,28.616520871401953
09:35:43,9,30.77455286732528
09:35:44,6,30.878935847918832
09:35:45,9,28.340079847997877
09:35:46,8,29.81976356285952
09:35:47,7,30.21815304273849
09:35:49,9,29.778881561504786
09:35:50,6,29.894832493522593
09:35:51,7,28.34204941900537
09:35:52,6,30.38614368322953
09:35:53,8,30.60520766483143
09:35:55,7,28.29353469362477
09:35:57,8,28.070049871750044
09:35:58,9,28.69508675150899
09:36:00,9,30.159623774593932
09:36:01,7,28.516889582290194
09:36:03,6,28.020679568273433
09:36:04,9,29.73257952008126
09:36:05,7,28.87501873879998
09:36:06,8,28.359431911175054
09:36:08,7,30.105549903872813
09:36:09,9,30.33569165165397
09:36:10,6,28.356451270946664
09:36:54,9,28.605363704151646
09:36:55,8,28.487757901622988
09:36:56,9,28.851711571515597
09:36:57,9,28.73515814260792
09:36:59,8,28.11502319025186
09:37:00,8,28.351565246913466
09:37:01,9,30.4422642932521
09:37:02,9,29.15133117567217
09:37:03,7,30.5323982230145
09:37:04,6,29.11071576029802
09:37:06,9,30.20459061342484
09:37:07,9,29.717116082545836
09:37:09,6,28.58077340006848
09:37:10,8,28.84979467772838
09:37:11,7,28.33555306611003
09:37:12,6,28.078700444922937
09:37:13,8,29.754256446103536
09:37:14,9,28.576449429997606
09:37:16,8,29.554466193197985
09:44:03,7,28.483795082359787
09:44:04,8,30.692812852769404
09:44:05,8,29.839885621812908
09:44:06,8,30.15130573494927
09:44:07,7,30.010927510988232
09:44:09,9,30.608828089150755
09:44:10,8,28.09256546540469
09:44:11,6,29.89758438942135
09:44:12,6,28.323383151947386
09:44:14,7,30.694019037015842
09:44:15,9,29.918353016910412
09:44:16,7,29.753070959978356
09:44:17,9,30.64335849702365
09:44:18,7,28.416894223372786
09:44:20,7,29.427680546284833
09:44:21,9,29.446612137929556
09:44:22,7,30.412851420193586
09:44:23,6,29.103583280925882
09:44:24,9,30.01459217891159
09:44:25,8,30.727805815018932
09:44:27,7,28.692171784825536
09:44:28,6,30.907880057940964
09:44:29,9,30.66048214505919
09:44:30,9,28.432313315016025
09:44:31,9,29.12241999929524
09:44:32,6,28.48972835969968
09:44:34,6,28.87959644582757
09:44:35,7,28.001463224961793
09:44:36,6,29.707031767364487
09:44:37,8,29.571916828154247
09:44:38,6,29.623020982075136
09:44:40,8,30.937256611096718
09:44:41,7,28.91900779630179
09:44:42,6,29.745080775047875
09:44:43,6,30.056199372510243
09:44:44,9,28.118842578503696
09:44:46,9,29.77537044775591
09:44:47,6,29.50294927926878
09:44:48,7,28.405614687351992
09:44:49,6,29.937389470305526
09:44:50,7,28.36344887101987
09:44:51,9,29.971110875126783
09:44:53,6,28.03933109179048
09:44:54,9,30.841586315648446
09:44:55,6,28.057769678170136
09:44:56,9,28.41772196375495
09:44:57,6,30.25296135286512
09:45:01,9,28.671670910755438
09:45:03,8,29.75656808670101
09:45:04,7,30.377483094029444
09:45:05,7,30.257154337756187
09:45:06,8,29.750830418983913
09:45:07,7,30.100467905393156
09:45:08,7,30.42828149276765
09:45:10,6,28.309427321459744
09:45:11,7,29.930433386885987
09:45:12,9,30.16019822525768
09:45:13,8,28.34582144057017
09:45:14,6,30.107528188303668
09:45:15,8,29.323349441612308
09:45:17,9,30.012693164832616
09:45:18,6,28.74635821043779
09:45:19,8,29.90028126071997
09:45:20,6,30.577950442038667
09:45:21,8,30.722746192774466
09:45:22,8,29.226285431335057
09:45:24,6,30.331151761142216
09:45:25,7,30.687746005469425
09:45:26,8,29.122593026458375
09:45:29,8,28.721120514499596
09:45:30,7,30.551396469341004
09:45:31,9,30.196306363568755
09:45:32,7,29.671001751307266
09:45:35,7,29.021167434297144
09:45:36,6,29.85658604452213
09:45:38,8,29.897724495203114
09:45:39,6,28.843226623842778
09:45:40,9,28.05881737798283
09:45:41,6,29.195804025216454
09:45:43,7,28.894828753020395
09:45:44,9,29.65378853804641
09:45:45,9,29.119785319876478
09:45:46,9,29.777973757438154
09:45:47,6,29.042542158525823
09:45:49,7,30.633272798515748
09:45:50,7,29.080883991079503
09:45:51,7,29.6307798745672
09:45:52,9,28.965589238020122
09:45:54,6,29.326845749186223
09:51:34,9,28.530428942054613
09:51:35,7,29.90778835756987
09:51:37,7,30.17497555312717
09:51:38,9,28.48101763529583
09:51:39,9,30.215400704716213
09:51:40,6,28.92848777547482
09:51:41,6,28.084140850040743
09:51:42,7,30.724369867533696
09:51:44,9,30.02306524893496
09:51:45,6,28.69330250316809
09:51:46,8,29.585200125520675
09:51:47,8,29.832746152785596
09:51:48,8,29.849174944147613
09:51:50,6,29.156760875886963
09:51:51,7,29.818337033587422
09:51:52,9,28.46015409686514
09:51:53,6,30.070984123816782
09:51:54,7,30.505612864926334
09:51:55,7,29.10715326147698
09:51:57,9,29.913603981011146
09:51:58,6,28.909573653018505
09:51:59,8,28.214815333669176
09:52:00,6,30.417887839262704
09:52:01,7,29.422530946163615
09:52:02,6,30.085178953812306
09:52:05,8,28.145166363398616
09:52:07,8,30.106100424973093
09:52:08,9,30.238603495700556
09:52:09,9,29.08417664810845
09:52:10,9,30.250548733175314
09:52:11,8,29.54707489267521
09:52:12,9,28.199708514554683
09:52:14,6,29.78168895236625
09:52:15,6,30.85408262654334
09:52:16,7,28.00166440935988
09:52:17,8,30.92419808762558
09:52:18,9,28.32176632103405
09:52:20,7,30.690034811409102
09:52:21,7,28.032859800435357
09:52:22,8,29.29282333039297
09:52:23,7,29.812717217236163
09:52:24,9,28.889896986724647
09:52:25,8,30.408203638215024
09:52:27,7,29.832058809533184
09:52:28,7,28.206322639238184
09:52:29,8,30.447227057648796
09:52:30,9,29.863848961418906
09:52:31,8,28.985102755860133
09:52:33,8,29.811708132770107
09:52:34,7,30.359202911339086
09:52:35,7,28.77949747509763
09:52:36,9,30.020978467967794
09:52:37,6,29.85286893708386
09:52:38,7,30.426002016252195
09:52:40,9,29.773283380679537
09:52:41,8,29.292876667156893
09:52:42,6,30.496634511823057
09:52:43,6,28.227866467803587
09:52:44,7,30.959251134976842
09:52:45,7,28.61310512534723
09:52:47,9,29.73945283081328
09:52:48,8,28.37100865257523
09:52:49,9,30.270699376050406
09:52:50,6,30.795165988321994
09:52:51,9,30.483801249617215
09:52:52,7,28.259831133447054
09:52:54,7,28.457600621820678
09:52:55,6,30.32723181890231
09:52:56,9,28.371173286202975
09:52:57,9,29.08753376726535
09:52:58,6,30.646882866587397
09:52:59,9,29.3679206338819
09:53:01,9,28.988754867195954
09:53:02,8,30.47485879323706
09:53:03,9,28.465745645627567
09:53:04,8,30.691139084685936
09:53:05,8,28.219877403782206
09:53:06,6,29.578823213245094
09:53:08,7,30.613498101563025
09:53:09,6,28.719049446235726
09:53:10,6,29.050974519945626
09:53:11,9,30.564170125169056
09:53:12,9,30.778183533414563
09:53:13,7,29.065663384623296
09:53:15,9,30.948579598551817
09:53:16,7,29.189093094466553
09:53:17,7,30.352783702932236
09:53:18,8,30.12928389555628
09:53:19,7,30.196890543634698
09:53:20,9,28.044439160575816
09:53:22,6,30.314312908472296
09:53:23,7,28.698899494314187
09:53:24,6,30.784357641116397
09:53:25,7,29.831295066576217
09:53:26,6,29.49750530182826
09:53:27,7,30.845620073760767
09:53:29,6,29.178172771144993
09:53:30,9,28.027750964779102
09:53:31,8,30.18813343176845
09:53:32,6,28.437392234013053
09:53:33,6,28.700359572066088
09:53:34,7,28.354918388593116
09:53:36,9,30.015574188444226
09:53:37,7,29.35054655323743
09:53:38,8,28.545906599678734
09:53:39,9,29.388254004190827
09:53:41,8,29.50682609644227
09:53:42,7,30.530571592955194
09:53:43,6,28.02940304301205
09:53:44,6,29.712826059889494
09:53:45,6,28.966148594465565
09:53:47,6,29.905000392612212
09:53:48,6,29.271098457145918
09:53:49,9,28.532622091913403
09:53:50,6,29.74468865678536
09:53:51,9,30.017759553270185
09:53:53,7,30.750837667732245
09:53:54,6,29.960713265779464
09:53:55,9,29.637012419512324
09:53:56,9,29.01043845318167
09:53:57,8,30.34095677670455
09:53:59,6,28.893600649477946
09:54:00,6,28.254783918586966
09:54:01,8,30.088421700926688
09:54:02,6,28.072684069175917
09:54:04,9,29.6475090272653
09:54:05,7,28.386875271284925
09:54:06,6,29.094131329611052
09:54:07,9,28.444564023410905
09:54:08,8,28.49103452499308
09:54:10,6,28.086188558233985
09:54:11,8,29.208379955556534
